Round,Player1,Player1_Deck,Player1_Wins,Player2,Player2_Deck,Player2_Wins,Draws,IsBye,Result
6,James Newman,Simic Rhythm,2,Kevin Hernandez,Izzet Elementals,0,0,False,James Newman won 2-0-0
6,Timdood,Izzet Spellementals,0,jpmitnik,Izzet Elementals,2,0,False,jpmitnik won 2-0-0
6,Drew Weissmann,Selesnya Landfall,2,Pieter Tubergen,Izzet Lessons,1,0,False,Drew Weissmann won 2-1-0
6,Ari Jones,Mono-Green Landfall,0,Harrison Kanfer,Izzet Lessons,2,0,False,Harrison Kanfer won 2-0-0
6,CameronTalbot,Mono-Red Aggro,0,Rafael Marin,Izzet Lessons,2,0,False,Rafael Marin won 2-0-0
6,Jacob Mitchell-Rabaey,Izzet Blink,2,Patrick Tea,Boros Dragons,1,0,False,Jacob Mitchell-Rabaey won 2-1-0
6,Jude Hopkins,Simic Rhythm,1,Eric Hennig,Bant Airbending,2,0,False,Eric Hennig won 2-1-0
6,Lamario Harris,Four-Color Control,1,Aiden Lum,Mono-Green Landfall,2,0,False,Aiden Lum won 2-1-0
6,Thomas Trinh,Dimir Midrange,0,Dustin Kelley,Mono-Green Landfall,2,0,False,Dustin Kelley won 2-0-0
6,Brian Feria,Mono-Green Landfall,1,Irishpotato__,Sultai Rhythm,2,0,False,Irishpotato__ won 2-1-0
6,David Dunham,Dimir Excruciator,2,Tayen Owens,Izzet Looting,0,0,False,David Dunham won 2-0-0
6,Ben Bauer,Mono-Red Aggro,2,Jacob Lambert-Lyons,Izzet Prowess,0,0,False,Ben Bauer won 2-0-0
6,William Russell,Azorius Control,1,Wesley Wang,Azorius Tempo,2,0,False,Wesley Wang won 2-1-0
6,Larry Coleman,Simic Rhythm,0,Jack Cramer,Boros Dragons,2,0,False,Jack Cramer won 2-0-0
6,L Anselmi,Azorius Tempo,2,Jaime Nava,Izzet Looting,0,0,False,L Anselmi won 2-0-0
6,Josh Lukas,Izzet Lessons,1,Jeffrey Zhang,Dimir Control,2,0,False,Jeffrey Zhang won 2-1-0
6,TylerShull,Izzet Elementals,0,amiracles88,Dimir Midrange,2,0,False,amiracles88 won 2-0-0
6,Akshay Karthik,Azorius Tempo,2,Kyle Reichard,Temur Harmonizer,0,0,False,Akshay Karthik won 2-0-0
6,TayR9,Mono-Green Landfall,2,ChristopherB1,Dimir Midrange,0,0,False,TayR9 won 2-0-0
6,PaulAlexanderRios,Izzet Prowess,1,Lunafear,Mono-Green Landfall,2,0,False,Lunafear won 2-1-0
6,Gabriel Balannik,Izzet Lessons,2,Connor Rapelje,Dimir Excruciator,0,0,False,Gabriel Balannik won 2-0-0
6,bryanduxbury,Temur Battlecrier Combo,0,Luna Eason,Izzet Lessons,2,0,False,Luna Eason won 2-0-0
6,Brad Phyrexian,Temur Cauldron,2,Joe Beam,Izzet Lessons,1,0,False,Brad Phyrexian won 2-1-0
6,JohnRuml,Simic Rhythm,0,Andrew Debevoise,Dimir Midrange,2,0,False,Andrew Debevoise won 2-0-0
6,Erik Krummrich,Simic Rhythm,0,Shane Smith,Jeskai Control,2,0,False,Shane Smith won 2-0-0
6,Randall Uebbing,Temur Harmonizer,1,Ryan Moranelli,Simic Rhythm,2,0,False,Ryan Moranelli won 2-1-0
6,Mac Blanchard,Izzet Spellementals,2,Harper Wilson,Boros Dragons,1,0,False,Mac Blanchard won 2-1-0
6,Michael Byrd,Bant Airbending,2,Heathe Butler,Izzet Lessons,1,0,False,Michael Byrd won 2-1-0
6,Levi Gaines,Boros Dragons,0,Zach Flynn,Izzet Lessons,2,0,False,Zach Flynn won 2-0-0
6,Micah Workman,Dimir Midrange,2,Adam Heinemann,Rakdos Monument,0,0,False,Micah Workman won 2-0-0
6,Nathan Johnson,Azorius Tokens,1,Alex Yatsenko,Dimir Excruciator,2,0,False,Alex Yatsenko won 2-1-0
6,Robert Pounds,Rakdos Monument,2,Matthew Collins,Dimir Excruciator,0,0,False,Robert Pounds won 2-0-0
6,Eli Hand,Azorius Tempo,0,Evan Heritage,Izzet Lessons,2,0,False,Evan Heritage won 2-0-0
6,Dylan Morgan,Dimir Midrange,0,Justin Blackburn,Dimir Midrange,2,0,False,Justin Blackburn won 2-0-0
6,Adam Eklund,Jeskai Control,1,Luke Deratzou,Izzet Lessons,2,0,False,Luke Deratzou won 2-1-0
6,BMensen,Dimir Excruciator,0,Gabriel Joglar,Dimir Excruciator,2,0,False,Gabriel Joglar won 2-0-0
6,DavG61,Sultai Elementals,2,Zach Boblitt,Izzet Lessons,0,0,False,DavG61 won 2-0-0
6,Andrew Sullano,Izzet Lessons,2,AedanD,Izzet Lessons,0,0,False,Andrew Sullano won 2-0-0
6,JodyK,Bant Omniscience,2,Rob Moss,Izzet Spellementals,1,0,False,JodyK won 2-1-0
6,Brett Klyn,Izzet Prowess,2,Jeffery Elmore,Azorius Tempo,1,0,False,Brett Klyn won 2-1-0
6,MalevolentCreed,Dimir Excruciator,1,Fletcher Johnson,Izzet Lessons,2,0,False,Fletcher Johnson won 2-1-0
6,inbirth,Dimir Excruciator,0,Mason Buonadonna,Temur Harmonizer,2,0,False,Mason Buonadonna won 2-0-0
6,Tristan Pouloaky,Mono-Green Landfall,2,Majortuna,Gruul Landfall,0,0,False,Tristan Pouloaky won 2-0-0
6,Donald Tyson,Simic Rhythm,2,steven watkins,Selesnya Landfall,0,0,False,Donald Tyson won 2-0-0
6,Noah Burns,Mono-Green Landfall,0,Jason Ye,Four-Color Midrange,2,0,False,Jason Ye won 2-0-0
6,Jurrd,Izzet Elementals,2,JaajWiiw,Azorius Control,0,,False,Jurrd won 2-0-0
6,George Jabbour,Izzet Lessons,0,Christopher Henderson,Azorius Otters,2,0,False,Christopher Henderson won 2-0-0
6,Brandon Phan,Dimir Midrange,2,Nicolas Kipreos,Izzet Lessons,1,0,False,Brandon Phan won 2-1-0
6,AndrewBergen,Izzet Elementals,2,Cael Lindsey,Jeskai Control,0,0,False,AndrewBergen won 2-0-0
6,Eric Doyle,Izzet Spellementals,0,Bradley Schlesinger,Izzet Elementals,2,0,False,Bradley Schlesinger won 2-0-0
6,Jason Dishong,Mono-Green Landfall,2,Nicholas Overmyer,Jeskai Prowess,1,0,False,Jason Dishong won 2-1-0
6,Anthony Boxleiter,Izzet Dragons,1,Will Harms,Dimir Midrange,2,0,False,Will Harms won 2-1-0
6,Nicholas Werner,Izzet Prowess,1,Adam Lappin,Izzet Lessons,2,0,False,Adam Lappin won 2-1-0
6,Austin Clark,Izzet Prowess,2,Daniel Seidl,Dimir Excruciator,0,0,False,Austin Clark won 2-0-0
6,Pedro da Silva,Dimir Midrange,2,Garrett Askin,Sultai Rhythm ,1,0,False,Pedro da Silva won 2-1-0
6,Chris King,Rakdos Monument,1,Avi Grinberg,Simic Rhythm,2,0,False,Avi Grinberg won 2-1-0
6,mgarza,Boros Dragons,2,John Cuvelier,Gruul Landfall,0,0,False,mgarza won 2-0-0
6,Dexter Stinson,Simic Rhythm,2,Damon DenBeste,Mono-Green Landfall,0,0,False,Dexter Stinson won 2-0-0
6,ryan slone,Izzet Lessons,0,Sylvie Sibila,Dimir Excruciator,2,0,False,Sylvie Sibila won 2-0-0
6,James Moskal,Izzet Prowess,2,Brennan Roy,Izzet Prowess,1,0,False,James Moskal won 2-1-0
6,Basta,Izzet Elementals,2,RyaH37,Simic Rhythm,0,0,False,Basta won 2-0-0
6,Grayson Nemets,Simic Rhythm,2,Tyler Johnston,Simic Rhythm,0,0,False,Grayson Nemets won 2-0-0
6,Nicole Dubin,Simic Rhythm,1,Stephen Hanlin,Azorius Tempo,2,0,False,Stephen Hanlin won 2-1-0
6,Zach Pettit,Simic Rhythm,1,JohnM1,Dimir Excruciator,2,0,False,JohnM1 won 2-1-0
6,st3amkin,Mono-Green Landfall,2,Josh Maahs,Gruul Landfall,0,0,False,st3amkin won 2-0-0
6,Taylor Laehn,Mono-Green Landfall,1,samzin,Dimir Midrange,2,0,False,samzin won 2-1-0
6,Joseph Nunez,Simic Rhythm,2,Rob Carson,Boros Dragons,0,0,False,Joseph Nunez won 2-0-0
6,CharlesFish,Azorius Tempo,0,Johann Ayala Serrano,Dimir Midrange,2,0,False,Johann Ayala Serrano won 2-0-0
6,Aaron Kaufman-Haft,Izzet Lessons,1,ricky linn,Izzet Lessons,2,0,False,ricky linn won 2-1-0
6,Alex Nelson,Izzet Spellementals,0,Gabriel Maxson,Izzet Lessons,2,0,False,Gabriel Maxson won 2-0-0
6,Daniel Will,Dimir Control,0,Paul Green,Izzet Spellementals,2,0,False,Paul Green won 2-0-0
6,Alex Wells,Temur Harmonizer,2,Camari Bolger,Temur Harmonizer,1,0,False,Alex Wells won 2-1-0
6,Joshua Fulger,Bant Airbending,2,drewjhowells,Mono-Green Landfall,1,0,False,Joshua Fulger won 2-1-0
6,Kenith Dsouza,Dimir Midrange,1,Damian Del Nero,Simic Rhythm,2,0,False,Damian Del Nero won 2-1-0
6,Gerrick Alford,Izzet Lessons,2,Marlee Shafer,Boros Dragons,1,0,False,Gerrick Alford won 2-1-0
6,AleS46,Izzet Prowess,2,Joseph Pastore,Simic Rhythm,1,0,False,AleS46 won 2-1-0
6,Richard Nealston,Grixis Elementals,1,Elle Ashby,Izzet Prowess,2,0,False,Elle Ashby won 2-1-0
6,Kasey Jarvis,Simic Rhythm,1,dirk_mathews0263,Boros Dragons,2,0,False,dirk_mathews0263 won 2-1-0
6,Dessert902,Azorius Tempo,2,Anibal Z,Izzet Lessons,0,0,False,Dessert902 won 2-0-0
6,Adare Foster,Izzet Blink,2,TylerW,Simic Rhythm,0,0,False,Adare Foster won 2-0-0
6,Hotgirlz,Boros Dragons,2,Triskaidekaphile,Simic Rhythm,0,0,False,Hotgirlz won 2-0-0
6,Ashersf,Izzet Looting,2,Bob Culp,Dimir Excruciator,1,0,False,Ashersf won 2-1-0
6,Gustavo Colon,Izzet Lessons,1,Tyler Steinwand,Izzet Elementals,2,0,False,Tyler Steinwand won 2-1-0
6,LoganHesch,Bant Airbending,2,Dylan Liebert,Simic Rhythm,1,0,False,LoganHesch won 2-1-0
6,Trenton Hawes,Dimir Excruciator,2,Cheech2k10,Mono-Green Landfall,0,0,False,Trenton Hawes won 2-0-0
6,Chris Dexter,Mono-Green Landfall,1,Joseph Puglisi,Temur Rhythm,2,0,False,Joseph Puglisi won 2-1-0
6,Luce Sedania,Azorius Tempo,2,Derick Pederson,Bant Airbending,1,0,False,Luce Sedania won 2-1-0
6,Jack Kampf,Mono-Green Landfall,1,Dominic Stryker,Izzet Prowess,2,0,False,Dominic Stryker won 2-1-0
6,Philip_Waldrop,Izzet Lessons,1,Joshua Hougland,Dimir Midrange,2,0,False,Joshua Hougland won 2-1-0
6,Amir Momin,Izzet Prowess,2,Corey Anderson,Izzet Prowess,1,0,False,Amir Momin won 2-1-0
6,Mary S,Sultai Reanimator,0,Austin Hoth,Dimir Excruciator,2,0,False,Austin Hoth won 2-0-0
6,Jau-En Shih,Boros Dragons,0,JoePanthor,Jeskai Dragons,2,0,False,JoePanthor won 2-0-0
6,Aaron Lewis,Azorius Tempo,0,Jerry Gao,Bant Airbending,2,0,False,Jerry Gao won 2-0-0
6,matthew westwood,Rakdos Monument,1,Chris Hamilton,Mono-Green Landfall,2,0,False,Chris Hamilton won 2-1-0
6,Matthew Bond,Izzet Prowess,2,Lorenzo Rivas,Mono-Black Midrange,1,0,False,Matthew Bond won 2-1-0
6,Joseph Gearlds,Dimir Excruciator,2,Dancypluto270,Jeskai Control,1,0,False,Joseph Gearlds won 2-1-0
6,Mikey Bishara,Izzet Elementals,2,Evariel,Temur Harmonizer,1,0,False,Mikey Bishara won 2-1-0
6,Maxx Paustian,Mono-Green Landfall,1,Matt Sims,Dimir Excruciator,2,0,False,Matt Sims won 2-1-0
6,Sarah Howard,Four-Color Control,0,Joshua Hess,Boros Dragons,2,0,False,Joshua Hess won 2-0-0
6,Michael Moore,Dimir Midrange,2,kwin,Dimir Excruciator,0,0,False,Michael Moore won 2-0-0
6,AJ Byrkett,Izzet Prowess,1,Eli Swafford,Mono-Green Landfall,2,0,False,Eli Swafford won 2-1-0
6,Stu Somers,Izzet Lessons,2,"Nick ""The Honse Man"" Roller",Mono-Green Landfall,0,0,False,Stu Somers won 2-0-0
6,Gable Funchess,Esper Midrange,0,Gabriel Nicholas,Izzet Prowess,2,0,False,Gabriel Nicholas won 2-0-0
6,Andrew Skorik,Boros Dragons,2,Austin Walker,Azorius Tempo,0,0,False,Andrew Skorik won 2-0-0
6,Morgan Hillman,Izzet Prowess,0,ScoB23,Izzet Spellementals,2,0,False,ScoB23 won 2-0-0
6,Will Kowalczyk,Izzet Lessons,0,Ryan Hayes,Izzet Lessons,2,0,False,Ryan Hayes won 2-0-0
6,m4v3n,Gruul Landfall,1,Alden Cates,Izzet Lessons,2,0,False,Alden Cates won 2-1-0
6,JorJ12,Jeskai Aggro,0,Conor Panuccio,Izzet Lessons,2,0,False,Conor Panuccio won 2-0-0
6,deanthonymdavis,Bant Omniscience,0,Ryan Normandin,Dimir Excruciator,2,0,False,Ryan Normandin won 2-0-0
6,Minh Nguyen,Dimir Excruciator,2,Albert Vetere,Bant Airbending,0,0,False,Minh Nguyen won 2-0-0
6,Nicole Tipple,Dimir Excruciator,1,Jackson McMillan,Gruul Landfall,2,0,False,Jackson McMillan won 2-1-0
6,Manny Bello,Izzet Lessons,2,CarsonPeske,Azorius Tempo,1,0,False,Manny Bello won 2-1-0
6,Ryan Kenvin,Dimir Midrange,1,Daniel Miller,Izzet Lessons,2,0,False,Daniel Miller won 2-1-0
6,Charlie Dusterberg,Temur Harmonizer,2,Josh Good,Izzet Lessons,0,0,False,Charlie Dusterberg won 2-0-0
6,Cole Robinson,Four-Color Rhythm,2,Joshua Johnston,Dimir Midrange,0,0,False,Cole Robinson won 2-0-0
6,Konohakitsune,Izzet Lessons,2,cbrower,Boros Dragons,1,0,False,Konohakitsune won 2-1-0
6,Scott Burnette,Rakdos Monument,0,Mark Zmolek,Boros Dragons,2,0,False,Mark Zmolek won 2-0-0
6,ryan bowen,Mono-Red Leyline,2,Mtgdrip,Four-Color  Control,0,0,False,ryan bowen won 2-0-0
6,Micah Munson,Izzet Elementals,0,njkong,Azorius Tempo,2,0,False,njkong won 2-0-0
6,BenFischer,Simic Landfall,2,Cameron Patey,Boros Dragons,0,0,False,BenFischer won 2-0-0
6,FleshEatinGnome,Izzet Elementals,2,Slater Claudel,Simic Rhythm,1,0,False,FleshEatinGnome won 2-1-0
6,Greg Schafer,Dimir Midrange,2,Eric Shoopman,Gruul Landfall,1,0,False,Greg Schafer won 2-1-0
6,ch4rm2nd0r,Mono-Red Aggro,2,Jacob Norris,Izzet Elementals,1,0,False,ch4rm2nd0r won 2-1-0
6,AustinDailyde,Dimir Bounce,2,Derek Blaiotta,Izzet Lessons,0,0,False,AustinDailyde won 2-0-0
6,doejurko,Bant Airbending,2,SMoralejo,Golgari Rhythm,1,0,False,doejurko won 2-1-0
6,steffanini,Mono-Green Landfall,2,Carter Steichen,Mono-Red Aggro,1,0,False,steffanini won 2-1-0
6,Michael Byars,Azorius Tempo,2,Daniel Forster,Simic Rhythm,0,0,False,Michael Byars won 2-0-0
6,NoctowlCity,Dimir Midrange,2,Kanaz,Azorius Tempo,1,0,False,NoctowlCity won 2-1-0
6,DavidMSantiago,Dimir Excruciator,0,Steve Gan,Izzet Lessons,2,0,False,Steve Gan won 2-0-0
6,Chadi Rachid,Jeskai Control,2,Charles Moore,Azorius Tempo,0,0,False,Chadi Rachid won 2-0-0
6,FDiesel01,Gruul Landfall,2,WeiH,Mono-Red Aggro,0,0,False,FDiesel01 won 2-0-0
6,Bodie Bice,Simic Rhythm ,1,Patrick Richardson,Azorius Otters,2,0,False,Patrick Richardson won 2-1-0
6,rick schaffer,Azorius Otters,2,Kougadm,Mono-Green Landfalls,0,0,False,rick schaffer won 2-0-0
6,Xander Naumenko,Azorius Tempo,2,zachcampion02,Jeskai Control,0,0,False,Xander Naumenko won 2-0-0
6,AustinMeier,Sultai Reanimator,0,Jonathan Hsu,Azorius Tempo,2,0,False,Jonathan Hsu won 2-0-0
6,Justin Johnson,Azorius Control,2,John Coppeta,Simic Rhythm,0,0,False,Justin Johnson won 2-0-0
6,Joseph Countryman,Mono-Green Landfall,0,JimW9,Bant Airbending,2,0,False,JimW9 won 2-0-0
6,Kevin Bell,Mono-Red Aggro,2,Chris Conners,Dimir Midrange,1,0,False,Kevin Bell won 2-1-0
6,Ezekial Riley,Simic Rhythm,2,bhowie9,Mono-Green Landfall,0,0,False,Ezekial Riley won 2-0-0
6,Tim Wilson,Mono-Green Landfall,2,Gregory Vaughan,Esper Pixie,0,0,False,Tim Wilson won 2-0-0
6,ericmarkel,Mono-Red Aggro,2,CJ Strickland45,Gruul Random Encounter,1,0,False,ericmarkel won 2-1-0
6,loothound,Temur Harmonizer,1,Harrison Harp,Jeskai Control,2,0,False,Harrison Harp won 2-1-0
6,RobertFalk,Azorius Tempo,1,Ben Kill,Mono-Black Midrange,2,0,False,Ben Kill won 2-1-0
6,Ashkan Paykar,Dimir Midrange,1,James Dimitrov,Izzet Lessons,2,0,False,James Dimitrov won 2-1-0
6,Nicholas Boyer,Rakdos Monument,0,Dan Schriever,Simic Landfall,2,0,False,Dan Schriever won 2-0-0
6,Jim Bishop,Izzet Spellementals,2,Michael Nolan,Temur Harmonizer,0,0,False,Jim Bishop won 2-0-0
6,Dave 🦖,Dimir Midrange,1,Ron Eldred,Dimir Midrange,2,0,False,Ron Eldred won 2-1-0
6,Philips Nguyen,Izzet Spellementals,1,Chandler Moreland,Dimir Midrange,2,0,False,Chandler Moreland won 2-1-0
6,Alexander Lim,Bant Airbending,0,Gabriel Clark,Bant Airbending,2,0,False,Gabriel Clark won 2-0-0
6,Pete Ingram,Mono-Green Landfall,2,Bliss Bizzell-Hand,Dimir Excruciator,0,0,False,Pete Ingram won 2-0-0
6,William Dou,Izzet Lessons,2,Snivy,Mono-Red Aggro,1,0,False,William Dou won 2-1-0
6,Ben Whitmer,Simic Rhythm,0,RkTheChosenOne,Mono-Red Aggro,2,0,False,RkTheChosenOne won 2-0-0
6,Dinonolan,Sultai Reanimator,1,Matthew Watts,Mono-Red Aggro,2,0,False,Matthew Watts won 2-1-0
6,Mae French,Izzet Lessons,2,Matthew Takahashi,Temur Harmonizer,1,0,False,Mae French won 2-1-0
6,Dillon Wernimont,Izzet Lessons,1,PhyrexianJohn,Jeskai Control,2,0,False,PhyrexianJohn won 2-1-0
6,Remington Rice,Jeskai Control,0,Wyatt Gibson,Simic Rhythm,2,0,False,Wyatt Gibson won 2-0-0
6,Kris Melby,Boros Aggro,1,Jacob DuBois,Bant Airbending,2,0,False,Jacob DuBois won 2-1-0
6,TavinJ,Dimir Midrange,2,Diesel,Boros Dragons,1,0,False,TavinJ won 2-1-0
6,Dan Kamvakis,Izzet Blink,1,krhadley17,Jeskai Control,2,0,False,krhadley17 won 2-1-0
6,Nathan Kirner,Jeskai Control,2,Joelle K,Sultai Reanimator,1,0,False,Nathan Kirner won 2-1-0
6,Dallas Dick,Temur Rhythm,0,RunItZach,Mono-Green Landfall,2,0,False,RunItZach won 2-0-0
6,Bruxx,Temur Harmonizer,2,James Spinelli,Izzet Spellementals,1,0,False,Bruxx won 2-1-0
6,Matthewzekas,Jeskai Control,2,Jesus Ramos,Mardu Control,1,0,False,Matthewzekas won 2-1-0
6,Kevin Brenneman,Temur Harmonizer,2,Robageddon,Golgari Control,1,0,False,Kevin Brenneman won 2-1-0
6,John Lohr,Izzet Lessons,1,Kevin Thomas,Orzhov Tokens,2,0,False,Kevin Thomas won 2-1-0
6,Rebecca Hunter,Izzet Elementals,2,Ethan Callahan,Izzet Elementals,1,0,False,Rebecca Hunter won 2-1-0
6,James Suter,Azorius Tempo,2,Mitchell Anderson,Dimir Excruciator,0,0,False,James Suter won 2-0-0
6,Josheds4159,Simic Frogs,2,ColtonMang,Dimir Bounce,1,0,False,Josheds4159 won 2-1-0
6,obscurity,Izzet Prowess,0,Corey Hinton,Azorius Tempo,2,0,False,Corey Hinton won 2-0-0
6,Junyuan Zheng,Temur Harmonizer,1,Alberto Jimenez De Jesus,Jeskai Control,2,0,False,Alberto Jimenez De Jesus won 2-1-0
6,Emil Hartter,Grixis Reanimator,1,AidH10,Dimir Excruciator,2,0,False,AidH10 won 2-1-0
6,Michael Mascilak,Dimir Midrange,1,Augustine,Azorius Tempo,2,0,False,Augustine won 2-1-0
6,HastyTasty,Izzet Lessons,1,Michael Hobbs,Jeskai Control,2,0,False,Michael Hobbs won 2-1-0
6,Casey Ford,Mono-Green Landfall,1,GregM,Simic Rhythm ,2,0,False,GregM won 2-1-0
6,Montgomery Knifer,Izzet Spellementals,0,John Tagliarini,Izzet Lessons,2,0,False,John Tagliarini won 2-0-0
6,Sirtex00,Sultai Reanimator,2,Charles Greene,Dimir Midrange,0,0,False,Sirtex00 won 2-0-0
6,Brent Clift,Bant Airbending,2,80HD,Bant Airbending,0,0,False,Brent Clift won 2-0-0
6,Justin Crozier,Izzet Spellementals,0,Dalton Croucher,Mono-Black Midrange,2,0,False,Dalton Croucher won 2-0-0
6,Anthony Dennis,Simic Rhythm,2,Tyler Mantey,Azorius Tempo,0,0,False,Anthony Dennis won 2-0-0
6,Benjamin Holdren,Simic Rhythm,1,Aiden Lamson,Simic Rhythm ,2,0,False,Aiden Lamson won 2-1-0
6,Will Lowry,Selesnya Rhythm,2,Scottie Taylor,Izzet Lessons,0,0,False,Will Lowry won 2-0-0
6,Jacob Milchman,Izzet Elementals,2,Maximilian Sagraves,Simic Rhythm,0,0,False,Jacob Milchman won 2-0-0
6,Duncan Carter,Izzet Lessons,0,Toothy,Simic Rhythm,2,0,False,Toothy won 2-0-0
6,Terry May,Dimir Excruciator,0,Jason Qiu,Temur Harmonizer,2,0,False,Jason Qiu won 2-0-0
6,Albert Liao,Dimir Oculus,2,Trystan Alexander,Izzet Elementals,0,0,False,Albert Liao won 2-0-0
6,austing2314,Boros Dragons,2,JustJR,Mono-Green Landfall,0,0,False,austing2314 won 2-0-0
6,Sam Peagler,Izzet Lessons,1,JonahR,Izzet Spellementals,2,0,False,JonahR won 2-1-0
6,Alexander Beebe,Temur Harmonizer,0,William Hahn,Temur Harmonizer,2,0,False,William Hahn won 2-0-0
6,Cody Colston,Dimir Excruciator,1,Burton,Mono-Green Landfall,2,0,False,Burton won 2-1-0
6,jost7,Dimir Control,1,Matthew Giglio,Izzet Blink,2,0,False,Matthew Giglio won 2-1-0
6,Zachary Singer,Dimir Control,1,Riley Grogan,Azorius Tempo,2,0,False,Riley Grogan won 2-1-0
6,Andrew Bader,Izzet Lessons,1,jimaracich,Azorius Control,2,0,False,jimaracich won 2-1-0
6,Andrew Bujorian,Izzet Lessons,2,Adam Weiss,Izzet Lessons,0,0,False,Andrew Bujorian won 2-0-0
6,Austin Eslyn,Dimir Excruciator,2,Matthew Mckenzie,Selesnya Cage,0,0,False,Austin Eslyn won 2-0-0
6,Trevor Dalrymple,Dimir Excruciator,2,Jacob Cupp,Mono-Green Landfall,1,0,False,Trevor Dalrymple won 2-1-0
6,Michael Madsen,Izzet Elementals,0,Nathan Goldberg,Simic Rhythm,2,0,False,Nathan Goldberg won 2-0-0
6,Gryffindor Mishlove,Mono-White Tokens,2,Jeremy Edler,Izzet Lessons,0,0,False,Gryffindor Mishlove won 2-0-0
6,Darren Rucker,Azorius Tempo,2,Brett Eischens,Simic Rhythm,1,0,False,Darren Rucker won 2-1-0
6,Christian Davis,Dimir Excruciator,2,Ian Wolf,Azorius Tempo,0,0,False,Christian Davis won 2-0-0
6,Matt Engelbart,Azorius Tempo,2,Ben A Miller,Azorius Control,0,0,False,Matt Engelbart won 2-0-0
6,Ian Thorne,Izzet Lessons,2,Dan Caskey,Dimir Excruciator,1,0,False,Ian Thorne won 2-1-0
6,Nick Granered,Four-Color Control,2,Taylor Wingard,Temur Harmonizer,1,0,False,Nick Granered won 2-1-0
6,Jacob Lamothe,Izzet Spellementals,1,Austin Snide,Izzet Spellementals,2,0,False,Austin Snide won 2-1-0
6,CruK,Bant Omniscience,2,Eli Mizock,Grixis Monument,0,0,False,CruK won 2-0-0
6,Jake Coenen,Izzet Lessons,2,jaroach3,Jeskai Oculus,0,0,False,Jake Coenen won 2-0-0
6,ChrisSalguero,Temur Rhythm,1,Ethan Stensrud,Selesnya Landfall,2,0,False,Ethan Stensrud won 2-1-0
6,WarlockTiny,Azorius Tempo,1,Eric Struble,Mono-Black Midrange,2,0,False,Eric Struble won 2-1-0
6,Matthew Farley,Izzet Lessons,0,Chase Santayana,Dimir Excruciator,2,0,False,Chase Santayana won 2-0-0
6,LAWRENCE MCKEE,Boros Dragons,0,Maverick Finn,Izzet Lessons,2,0,False,Maverick Finn won 2-0-0
6,bdog115,Izzet Lessons,2,JamE10,Mardu Dragons,0,0,False,bdog115 won 2-0-0
6,Nazar Tash,Azorius Otters,2,Colton Haas,Gruul Landfall,0,0,False,Nazar Tash won 2-0-0
6,Parker Goff,Dimir Excruciator,2,william mccurdy,Esper Control,0,0,False,Parker Goff won 2-0-0
6,ZaneBay,Izzet Elementals,2,Taidhg Tajalli,Mono-Red Aggro,1,0,False,ZaneBay won 2-1-0
6,Patrick Murphy,Mono-Red Aggro,2,Justin Fink,Simic Omniscience,0,0,False,Patrick Murphy won 2-0-0
6,Edward Halbe,Izzet Elementals,2,Fred Davis,Izzet Spellementals,0,0,False,Edward Halbe won 2-0-0
6,badonnersbach,Sultai Reanimator,1,Noah Barber,Boros Dragons,2,0,False,Noah Barber won 2-1-0
6,Zachary McMicheaux,Azorius Control,0,Hai Nguyen,Dimir Excruciator,2,0,False,Hai Nguyen won 2-0-0
6,Logan Tina,Boros Aggro,0,djstillio,Izzet Lessons,2,0,False,djstillio won 2-0-0
6,Cade Stinson,Dimir Excruciator,0,Benjamin  Taylor,Temur Harmonizer,2,0,False,Benjamin  Taylor won 2-0-0
6,Michael Bernat,Dimir Midrange,1,Benji Leaf,Rakdos Monument,2,0,False,Benji Leaf won 2-1-0
6,Tyggz,Izzet Blink,2,largefish,Rakdos Aggro,1,0,False,Tyggz won 2-1-0
6,acairns,Gruul Landfall,1,ReaB,Jeskai Control,2,,False,ReaB won 2-1-0
6,Ben Fauerbach,Dimir Excruciator,0,Sam Clayton,Dimir Midrange,2,0,False,Sam Clayton won 2-0-0
6,John Ramsey,Simic Rhythm,0,Oliver Voegeli,Dimir Excruciator,2,0,False,Oliver Voegeli won 2-0-0
6,Aaron Ward,Dimir Excruciator,2,JellemaDilemma,Grixis Elementals,1,0,False,Aaron Ward won 2-1-0
6,LEE STEHT,Grixis Elementals,0,Justin Brickman,Dimir Excruciator,2,0,False,Justin Brickman won 2-0-0
6,TimCambre,Dimir Midrange,2,Juan Ramos,Dimir Midrange,0,0,False,TimCambre won 2-0-0
6,Mason  Wede,Mono-Red Aggro,2,DanT39,Izzet Lessons,0,0,False,Mason  Wede won 2-0-0
6,HalfCafJason,Dimir Excruciator,0,Javier Beasley,Mono-Green Landfall,2,0,False,Javier Beasley won 2-0-0
6,Dwmathena,Izzet Elementals,1,Dan White,Dimir Excruciator,2,0,False,Dan White won 2-1-0
6,Cole Weinstein,Izzet Spellementals,1,Tnc0696,Jeskai Control,2,0,False,Tnc0696 won 2-1-0
6,Steven Yean,Dimir Excruciator,1,Joshua Leger,Mono-Green Landfall,2,0,False,Joshua Leger won 2-1-0
6,Nick Maley,Izzet Lessons,1,LoudGinger,Mono-Red Aggro,2,0,False,LoudGinger won 2-1-0
6,Timothy Gruneich,Simic Rhythm,2,Charles Pierce,Izzet Blink,0,0,False,Timothy Gruneich won 2-0-0
